"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",1,"2019-06-27 10:50:00",0.1,1,265.5,10.1,13,136,14,2,5.5,7.5,0.2,0,0,0,3,3,3,0,0,0,0
"FCR",1,"2019-06-27 10:50:00",0.1,2,NA,NA,10,139,13,2.2,6.7,8.9,0.2,0,0,0,3,3,3,0,0,0,0
"FCR",100,"2019-06-27 13:28:00",0.1,1,217.5,16.2,10,100,9,2.9,2.9,5.8,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",101,"2019-06-27 14:30:00",0.1,1,190.5,12.6,7,89,9,4.1,1.6,5.6,0.2,0,0,0,0,0,0,0,0,0,0
"FCR",102,"2019-06-27 15:02:00",0.1,1,189,8,12,26,3,4.4,1.5,5.9,0.2,0,0,0,3,0,0,0,0,0,0
"FCR",20,"2019-06-27 11:32:00",0.1,1,285,6.8,10,2,12,3.6,2.7,6.3,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",200,"2019-06-27 14:06:00",0.1,1,181.5,34,27,48,6,1.9,4.2,6.2,0.2,0,0,0,3,0,0,0,0,0,0
"FCR",30,"2019-06-27 11:20:00",0.1,1,327,17.2,5,1,4,5.6,1.9,7.5,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",30,"2019-06-27 11:20:00",0.1,2,NA,NA,11,1,12,4.3,2.1,6.4,0.3,0,0,0,3,3,3,0,0,0,0
"FCR",45,"2019-06-27 11:11:00",0.1,1,304.5,9.3,18,0,11,3.4,3.8,7.2,0.2,0,0,0,3,3,3,0,0,0,0
"FCR",45,"2019-06-27 11:11:00",0.1,2,NA,NA,21,0,11,3.7,3.7,7.3,0.2,0,0,0,3,43,3,0,0,0,0
"FCR",50,"2019-06-27 09:45:00",0.1,1,288,9.2,24,3,10,3.5,5.2,8.7,0.25,0,0,0,3,3,3,7,7,7,7
"FCR",50,"2019-06-27 09:45:00",0.1,2,486,7.2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-06-27 10:00:00",1.6,1,NA,NA,7,3,15,3.7,5.3,9,0.214,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-06-27 10:04:00",5,1,255,4.7,13,6,9,3.5,3.7,7.2,0.2,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-06-27 12:00:00",8,1,NA,NA,NA,NA,NA,1.5,4.3,5.8,0.4,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-06-27 10:08:00",9,1,0,0,129,5,2,1.8,4.3,6.1,0.2,0,43,43,3,0,3,0,0,0,0
"FCR",99,"2019-06-27 12:00:00",0.1,1,217.5,14.7,13,92,7,1.3,2.9,4.2,0.2,1,0,0,3,0,0,0,0,0,0
"FCR",100,"2019-07-01 13:52:00",0.1,1,288,12.8,6,170,18,1.8,2.5,4.3,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",200,"2019-07-01 13:05:00",0.1,1,237,42,NA,NA,NA,0.9,2,2.8,0.1,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-01 09:48:00",0.1,1,297,4.3,9,1,8,3.3,3.2,6.5,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-07-01 10:07:00",1.6,1,NA,NA,10,3,11,3.5,5.5,9.1,0.266,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-07-01 10:18:00",3.8,1,476,12.8,9,0,7,5,1.8,6.8,0.1,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-07-01 10:33:00",5,1,425,11.4,89,1,6,2.6,2.9,5.4,0.15,0,0,0,0,3,0,7,7,7,7
"FCR",50,"2019-07-01 10:44:00",6.2,1,403,1.7,71,2,6,1.4,3.5,4.9,0.2,0,0,3,0,3,0,0,0,0,0
"FCR",50,"2019-07-01 11:01:00",8,1,253.5,10.5,100,4,4,4,4,7,0,0,0,0,0,0,0,0,0,0,3
"FCR",50,"2019-07-01 11:14:00",9,1,645,17,421,3,4,5.1,3.4,8.5,0.6,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-03 10:03:00",0.1,1,363,10.2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-03 10:11:00",1.6,1,NA,NA,8,127,12,3.4,5.4,8.8,0.205,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-07-03 10:18:00",3.8,1,NA,NA,8,4,1,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-07-03 10:18:00",5,1,238.5,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-03 10:23:00",9,1,363,4,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,0,0
"FCR",100,"2019-07-08 13:08:00",0.1,1,273,12.2,10,152,15,0.9,3.1,3.9,0.2,0,0,0,3,3,3,0,0,0,0
"FCR",200,"2019-07-08 13:22:00",0.1,1,196.5,35.4,19,46,4,1.9,5.3,7.2,0.1,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-07-08 09:48:00",0.1,1,490,6.8,10,0,6,NA,NA,NA,NA,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-07-08 10:20:00",1.6,1,NA,NA,9,4,11,3.6,5.5,9.1,0.219,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-07-08 10:34:00",3.8,1,300,10.5,28,6,6,3.4,2.7,6.1,0.15,0,0,0,3,0,0,7,7,7,7
"FCR",50,"2019-07-08 10:54:00",5,1,288,8.6,20,2,1,2.5,3.7,6.2,0.2,0,0,0,3,3,3,0,0,0,0
"FCR",50,"2019-07-08 11:58:00",6.2,1,234,0.4,165,4,5,3,3,6,0.25,0,0,3,3,0,0,7,7,7,7
"FCR",50,"2019-07-08 11:24:00",8,1,349.5,5.4,171,4,1,1.5,4.6,6.1,0.3,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-07-08 11:37:00",9,1,523.5,14.2,NA,NA,NA,1.6,4.6,6.2,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-11 12:00:00",5,1,367.5,13.7,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-11 12:00:00",6.2,1,NA,NA,NA,NA,NA,4.7,1.8,6.6,0.1,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-11 12:00:00",9,1,280.5,9.3,NA,NA,NA,1.2,3.7,4.9,0.2,1,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-07-15 12:36:00",0.1,1,426,24,11,163,13,3.3,2.5,5.8,0.3,0,0,0,3,3,3,0,0,0,0
"FCR",200,"2019-07-15 13:14:00",0.1,1,243,43.2,27,50,10,1.9,4.4,6.3,0.2,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-07-15 09:50:00",0.1,1,367.5,7.2,NA,NA,NA,3.6,3.5,7,0.25,0,0,0,0,0,0,7,7,7,7
"FCR",50,"2019-07-15 10:09:00",1.6,1,NA,NA,4,1,13,4.1,5.9,10,0.272,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-07-15 10:20:00",3.8,1,319.5,9.3,10,2,5,5.4,1.8,7.2,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-07-15 10:37:00",5,1,408,10.7,22,20,6,4.8,2.8,7.6,0.2,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-07-15 10:52:00",6.2,1,462,7.4,106,4,5,2.4,4.5,6.9,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-07-15 11:11:00",8,1,442,9.3,122,3,1,4.8,2.8,7.6,0.2,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-07-15 11:20:00",9,1,564,18.4,147,6,7,2.5,4.5,7,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",1,"2019-07-18 11:05:00",0.1,1,250.5,8.7,12,132,5,3.6,8,11.2,0.25,0,0,0,3,3,0,74,7,7,7
"FCR",100,"2019-07-18 13:28:00",0.1,1,229.5,16.4,6,143,13,4.2,2.1,6.3,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",101,"2019-07-18 14:06:00",0.1,1,270,18.4,4,144,15,2.5,2.8,5.2,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",102,"2019-07-18 14:37:00",0.1,1,315,NA,36,133,7,0,5.9,5.1,NA,0,0,0,3,3,0,43,0,0,0
"FCR",20,"2019-07-18 09:58:00",0.1,2,305,NA,4,1,9,4.8,4.1,8.8,NA,1,0,0,0,3,0,0,0,0,0
"FCR",20,"2019-07-18 09:58:00",0.1,2,NA,NA,5,0,8,4.6,4.2,8.8,0.2,0,0,0,0,43,0,0,0,0,0
"FCR",200,"2019-07-18 12:22:00",0.1,2,170,NA,21,46,13,1.6,4.6,6.1,NA,1,0,0,3,0,3,0,0,0,0
"FCR",30,"2019-07-18 10:15:00",0.1,1,309,9.2,3,2,4,3.9,3.4,7.3,0.2,0,0,0,3,3,0,0,0,0,0
"FCR",45,"2019-07-18 10:27:00",0.1,1,309,9.9,7,2,5,4.5,3.7,8.2,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-07-18 09:53:00",0.1,2,361.5,10.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-18 09:53:00",0.1,1,NA,NA,17,5,5,4.4,3.4,7.8,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-07-18 10:07:00",1.6,1,NA,NA,11,3,13,4.8,5.8,10.7,0.363,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-07-18 10:13:00",5,1,510,18.3,15,4,1,NA,NA,NA,NA,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-07-18 12:00:00",9,1,439.5,13.9,152,6,3,2.8,4.7,7.6,0.3,1,0,0,3,0,0,0,0,0,0
"FCR",99,"2019-07-18 12:00:00",0.1,1,246,14.8,11,185,25,2.8,3.4,6.2,0.3,1,0,0,3,3,0,0,0,0,0
"FCR",99,"2019-07-18 12:00:00",0.1,2,NA,NA,5,152,16,1.8,3.9,5.7,0.2,1,0,0,0,3,3,0,0,0,0
"FCR",100,"2019-07-22 13:45:00",0.1,1,456,14.7,14,152,14,3.7,2.2,6,0.2,0,0,0,3,3,3,0,0,0,0
"FCR",102,"2019-07-22 12:00:00",0.1,1,171,14.2,33,117,7,2.7,4,6.7,0.2,1,0,0,0,3,0,0,0,0,0
"FCR",102,"2019-07-22 12:00:00",0.1,2,186,4.8,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",200,"2019-07-22 15:03:00",0.1,1,240,43.6,38,51,4,3.1,5.2,8.3,0.2,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-22 10:05:00",0.1,1,372,10.1,7,4,10,5.5,3.3,8.8,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-22 10:22:00",1.6,1,NA,NA,9,3,13,4.8,5.7,10.5,0.306,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-07-22 10:41:00",3.8,1,262.5,3.3,14,3,2,3.8,4.1,7.9,0.2,0,0,3,3,3,3,0,0,0,0
"FCR",50,"2019-07-22 11:06:00",5,1,388.5,14.6,67,2,5,1.9,3.8,5.7,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-07-22 11:30:00",6.2,1,405,15.6,167,5,4,1.3,3.9,5.2,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-07-22 11:45:00",8,1,489,18.4,299,9,6,3,4,7.1,0.45,0,0,0,3,0,0,7,7,7,7
"FCR",50,"2019-07-22 12:04:00",9,1,686,45,340,13,6,3.5,3.5,6.9,0.4,0,0,0,0,3,0,7,7,7,7
"FCR",50,"2019-07-24 14:13:00",0.1,1,486,9.3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-24 14:27:00",3.8,1,NA,NA,16,3,8,NA,NA,NA,NA,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-07-24 14:40:00",5,1,7.5,0,NA,NA,NA,NA,NA,NA,NA,0,3,43,0,0,0,0,0,0,0
"FCR",50,"2019-07-24 12:00:00",6.2,1,370,7.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-24 14:55:00",9,1,807,19.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-25 12:00:00",1.6,1,NA,NA,7,13,14,4.4,5.9,10.3,0.248,1,0,0,0,3,3,0,0,0,0
"FCR",100,"2019-07-29 12:50:00",0.1,1,297,16.2,NA,NA,NA,1.2,3.5,4.7,0.2,0,0,0,0,0,0,0,0,0,0
"FCR",200,"2019-07-29 12:00:00",0.1,1,385,22.1,28,61,9,2.5,5.2,7.8,0.1,1,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-07-29 10:17:00",0.1,1,504,9,17,0,9,5,3,8,0.2,0,0,0,3,43,0,7,7,7,7
"FCR",50,"2019-07-29 10:38:00",1.6,1,NA,NA,6,6,14,4.6,6.1,10.7,0.305,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-07-29 10:52:00",3.8,1,661.5,26.4,14,0,6,3.7,3.2,7,0.15,0,0,0,3,3,0,7,7,7,7
"FCR",50,"2019-07-29 11:00:00",5,1,537,19.6,39,7,3,3.1,4.3,7.4,0.2,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-07-29 11:10:00",6.2,1,523,9.2,172,5,4,1.6,3.9,5.5,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-07-29 11:22:00",8,1,582,13.1,277,3,3,5,2.3,7.3,0.4,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-07-29 11:30:00",9,1,985.5,18.4,722,2,7,2.8,4.8,7.6,0.9,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-08-01 09:57:00",0.1,1,1050,7.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-01 10:03:00",1.6,1,NA,NA,5,4,12,4.6,5.9,10.5,0.28,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-08-01 10:13:00",5,1,309,9.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-01 10:22:00",9,1,861,16.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-08-05 12:00:00",0.1,1,368,10.7,5,62,11,2.4,3.1,5.6,0.1,1,0,0,0,0,3,7,7,7,7
"FCR",200,"2019-08-05 12:00:00",0.1,1,283.5,33.8,32,23,14,3.1,5.4,8.6,0.2,1,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-08-05 09:44:00",0.1,1,436.5,11.8,9,3,3,6.6,2.8,9.4,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-08-05 09:59:00",1.6,1,NA,NA,8,2,11,4.7,5.9,10.6,0.286,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-08-05 10:08:00",3.8,1,439.5,17.2,20,0,8,3,4,6.9,0.2,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-08-05 10:27:00",5,1,505.5,18.4,98,3,3,2,4.7,6.8,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-08-05 10:35:00",6.2,1,537,7.8,374,9,5,2.1,5.1,7.2,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-05 10:42:00",8,1,670.5,16.8,328,3,2,1,5,6,0.4,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-08-05 10:50:00",9,1,812,16.8,710,2,6,3.6,6.4,10,0.9,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-08-08 10:05:00",0.1,1,556.5,12.8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-08 10:14:00",1.6,1,NA,NA,NA,NA,NA,4.9,6,10.9,0.314,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-08 10:20:00",5,1,289.5,10.2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-08 10:28:00",9,1,1017,28.8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-08-12 13:19:00",0.1,1,78,26.1,5,77,16,0.9,2.9,3.8,0.1,0,0,0,0,0,3,0,0,0,0
"FCR",200,"2019-08-12 12:00:00",0.1,1,147,38.9,30,67,9,1.7,4.2,5.9,0.1,1,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-08-12 09:50:00",0.1,1,300,23.6,5,9,7,3.8,3.6,7.4,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-12 10:08:00",1.6,1,356,27.2,18,3,13,4.8,6.1,10.9,0.296,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-08-12 10:22:00",3.8,1,213,23.6,13,8,7,2.2,4.1,6.3,0.2,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-08-12 10:36:00",5,1,318,21.1,145,0,4,1.7,4.3,6.1,0.2,0,0,0,3,43,0,0,0,0,0
"FCR",50,"2019-08-12 10:49:00",6.2,1,308,23,230,4,6,2.9,3.6,6.4,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-08-12 10:57:00",8,1,416,17.4,372,3,4,1.6,5,6.7,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-12 11:07:00",9,1,366,19.1,360,4,3,1.6,5.1,6.7,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-08-12 12:00:00",0.1,1,730.5,122.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-08-12 12:00:00",0.1,2,827,159.3,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-14 13:43:00",0.1,1,NA,NA,7,1,7,4.6,3.4,7.9,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-08-14 13:57:00",1.6,1,NA,NA,9,2,14,5.5,5.8,11.2,0.35,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-08-14 14:02:00",5,1,344,9.9,249,3,3,1.7,4.9,6.5,0.4,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-08-14 14:10:00",9,1,NA,NA,402,2,7,1.5,4.8,6.3,0.5,0,0,0,0,3,0,0,0,0,0
"FCR",100,"2019-08-19 12:00:00",0.1,1,273,25.4,5,150,17,1.3,3.7,5.1,0.3,1,0,0,0,3,3,0,0,0,0
"FCR",200,"2019-08-19 12:00:00",0.1,1,107,35.6,31,37,6,2.1,4.9,7,0.2,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-19 09:50:00",0.1,1,480,24.9,12,20,9,NA,NA,NA,NA,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-08-19 10:05:00",1.6,1,NA,NA,13,4,13,6.2,5.8,12,0.452,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-08-19 10:21:00",3.8,1,194,30.6,11,3,4,1.9,4.3,6.2,0.2,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-08-19 10:36:00",5,1,146,16.8,127,1,5,1.2,4.3,5.5,0.2,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-08-19 10:50:00",6.2,1,377,22.2,229,22,10,NA,NA,NA,NA,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-08-19 11:01:00",8,1,468,26,413,6,4,1.3,5,6.3,0.5,0,0,0,0,0,0,7,7,7,7
"FCR",50,"2019-08-19 11:14:00",9,1,521,30.9,422,7,4,1.6,4.8,6.4,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",1,"2019-08-22 09:48:00",0.1,1,584,17.6,14,264,10,2.7,8,10.7,0.3,0,0,0,3,0,3,0,0,0,0
"FCR",1,"2019-08-22 09:48:00",0.1,2,812,48.2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-08-22 12:44:00",0.1,1,441,42.9,6,172,19,1.2,3.5,4.7,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",100,"2019-08-22 12:44:00",0.1,2,422,37.2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",101,"2019-08-22 13:26:00",0.1,1,545,63,0,159,20,1.3,3.2,4.5,0.2,0,0,0,43,3,0,0,0,0,0
"FCR",101,"2019-08-22 13:26:00",0.1,2,131,27.3,6,134,21,1.4,3.4,4.8,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",102,"2019-08-22 13:51:00",0.1,1,265.5,22.6,106,127,16,0.2,5.5,5.7,0.2,0,0,0,3,3,3,0,0,0,0
"FCR",102,"2019-08-22 13:51:00",0.1,2,296,23.3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",20,"2019-08-22 11:09:00",0.1,1,681,30.6,4,0,7,4.4,4.3,8.7,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",20,"2019-08-22 11:09:00",0.1,2,831,25.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",200,"2019-08-22 11:29:00",0.1,1,168,37.1,24,32,4,1.2,3.9,5,0.1,0,0,0,3,0,0,0,0,0,0
"FCR",200,"2019-08-22 11:29:00",0.1,2,279,72.8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",30,"2019-08-22 10:57:00",0.1,1,669,24.5,5,8,8,5.3,3.4,8.7,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",30,"2019-08-22 10:57:00",0.1,2,684,31.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",45,"2019-08-22 10:46:00",0.1,1,924,28.1,4,1,18,5.5,3.5,9,0.3,0,0,0,0,3,3,0,0,0,0
"FCR",45,"2019-08-22 10:46:00",0.1,2,824,45.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-22 12:00:00",0.1,1,775.5,39.4,8,10,8,5,3.2,8.2,0.4,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-22 12:00:00",0.1,2,906,28.5,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-22 14:45:00",1.6,1,NA,NA,8,5,7,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-22 14:48:00",5,1,567,35.5,196,6,3,1.7,4.1,5.8,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-08-22 14:52:00",9,1,735,54.5,551,7,7,1.7,5.7,7.5,0.7,0,0,0,0,0,0,0,0,0,0
"FCR",99,"2019-08-22 12:02:00",0.1,1,312,24.6,5,159,17,1.6,3.3,4.9,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",99,"2019-08-22 12:02:00",0.1,2,206,29.3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-08-28 16:55:00",0.1,1,219,25.1,6,121,18,1.2,3.5,4.7,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-08-28 11:50:00",0.1,1,579,21.7,10,2,9,4.2,3.5,7.7,0.3,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-08-28 12:12:00",1.6,1,699,24.1,0,10,7,5.3,2.9,8.2,0.3,0,0,0,43,0,0,0,0,0,0
"FCR",50,"2019-08-28 12:23:00",3.8,1,463.5,28,24,2,9,2.6,4,6.6,0.3,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-08-28 12:43:00",5,1,399,35.4,181,11,7,1.6,4.6,6.2,0.3,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-08-28 12:50:00",6.2,1,479,26,417,3,7,2.4,4.3,6.8,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-08-28 13:06:00",8,1,859.5,34.3,596,2,5,1.4,5.2,6.5,0.6,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-08-28 13:18:00",9,1,1609.5,56.6,1060,11,10,2.7,5.7,8.3,1.2,0,0,0,3,3,3,0,0,0,0
"FCR",100,"2019-09-02 12:42:00",0.1,1,126,21.6,3,155,19,1.2,3.7,4.9,0.3,0,0,0,3,3,3,0,0,0,0
"FCR",200,"2019-09-02 12:00:00",0.1,1,228,35.5,22,35,11,1.5,5.3,6.8,0.1,1,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-09-02 09:39:00",0.1,1,651,26.5,20,3,7,4.8,3.7,8.5,0.4,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-09-02 09:52:00",1.6,1,810,35.3,9,3,7,4.8,3.7,8.5,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-02 10:05:00",3.8,1,628.5,40.4,20,4,12,NA,NA,NA,NA,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-09-02 10:18:00",5,1,552,38.3,318,4,4,2.6,4,6.7,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-02 10:38:00",6.2,1,664.5,35.2,646,3,9,1.7,5.3,7,0.7,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-09-02 10:45:00",8,1,933,39.1,775,25,7,2.1,5.4,7.5,0.8,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-02 10:50:00",9,1,2209.5,63.2,1650,2,10,4.3,6,10.3,1.9,0,0,0,3,3,3,0,0,0,0
"FCR",100,"2019-09-11 12:47:00",0.1,1,223.5,28.1,0,150,24,1.1,3.9,4.9,0.2,0,0,0,43,3,0,0,0,0,0
"FCR",50,"2019-09-11 10:10:00",0.1,1,559.5,22.7,8,0,7,5.2,3.4,8.6,0.3,0,0,0,0,43,0,0,0,0,0
"FCR",50,"2019-09-11 10:33:00",1.6,1,658.5,24.5,4,0,7,NA,NA,NA,NA,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-09-11 10:42:00",3.8,1,357,38,35,8,3,2.4,4.3,6.7,0.2,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-11 11:18:00",5,1,675,34.7,591,2,4,1.4,5,6.4,0.6,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-09-11 10:54:00",6.2,1,672,42.6,500,2,8,1.6,4.9,6.4,0.6,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-09-11 11:34:00",8,1,1012.5,40.3,630,18,3,1,5.8,6.7,0.7,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-09-11 11:44:00",9,1,862.5,33.2,686,3,2,1.2,5.7,6.8,0.7,0,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-09-11 12:00:00",0.1,1,357,51.8,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-09-11 12:00:00",0.1,2,96,20.3,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
