date,lake_depth_m,lake_level_asl_m,dataflag,depth_index,area_m2,volume_m3
1993-01-08,33.12072000000006,332.56423200000006,NA,33.1,16135781.563361036,185319359.43087518
1993-01-09,33.12072000000006,332.56423200000006,NA,33.1,16135781.563361036,185319359.43087518
1993-01-10,33.12072000000006,332.56423200000006,NA,33.1,16135781.563361036,185319359.43087518
1993-01-11,33.12072000000006,332.56423200000006,NA,33.1,16135781.563361036,185319359.43087518
1993-01-12,33.117672000000084,332.5611840000001,NA,33.1,16135781.563361036,185319359.43087518
1993-01-13,33.11462400000005,332.55813600000005,NA,33.1,16135781.563361036,185319359.43087518
1993-01-14,33.11157600000007,332.55508800000007,NA,33.1,16135781.563361036,185319359.43087518
1993-01-15,33.11157600000007,332.55508800000007,NA,33.1,16135781.563361036,185319359.43087518
1993-01-16,33.10852800000009,332.5520400000001,NA,33.1,16135781.563361036,185319359.43087518
1993-01-17,33.10548000000006,332.54899200000006,NA,33.1,16135781.563361036,185319359.43087518
1993-01-18,33.10243200000008,332.5459440000001,NA,33.1,16135781.563361036,185319359.43087518
1993-01-19,33.099383999999986,332.542896,NA,33.1,16135781.563361036,185319359.43087518
1993-01-20,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-01-21,33.090239999999994,332.533752,NA,33.1,16135781.563361036,185319359.43087518
1993-01-22,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-01-23,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-01-24,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-01-25,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-01-26,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-01-27,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-01-28,33.090239999999994,332.533752,NA,33.1,16135781.563361036,185319359.43087518
1993-01-29,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-01-30,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-01-31,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-02-01,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-02-02,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-02-03,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-02-04,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-02-05,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-02-06,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-02-07,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-08,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-09,33.090239999999994,332.533752,NA,33.1,16135781.563361036,185319359.43087518
1993-02-10,33.090239999999994,332.533752,NA,33.1,16135781.563361036,185319359.43087518
1993-02-11,33.087192000000016,332.530704,NA,33.1,16135781.563361036,185319359.43087518
1993-02-12,33.087192000000016,332.530704,NA,33.1,16135781.563361036,185319359.43087518
1993-02-13,33.087192000000016,332.530704,NA,33.1,16135781.563361036,185319359.43087518
1993-02-14,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-02-15,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-02-16,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-02-17,33.08414400000004,332.52765600000004,NA,33.1,16135781.563361036,185319359.43087518
1993-02-18,33.090239999999994,332.533752,NA,33.1,16135781.563361036,185319359.43087518
1993-02-19,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-20,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-21,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-22,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-23,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-24,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-25,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-26,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-27,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-02-28,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-01,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-02,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-03,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-04,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-05,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-06,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-07,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-08,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-09,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-10,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-11,33.09328800000003,332.5368,NA,33.1,16135781.563361036,185319359.43087518
1993-03-12,33.09633600000001,332.539848,NA,33.1,16135781.563361036,185319359.43087518
1993-03-13,33.099383999999986,332.542896,NA,33.1,16135781.563361036,185319359.43087518
1993-03-14,33.10243200000008,332.5459440000001,NA,33.1,16135781.563361036,185319359.43087518
1993-03-15,33.10548000000006,332.54899200000006,NA,33.1,16135781.563361036,185319359.43087518
1993-03-16,33.11462400000005,332.55813600000005,NA,33.1,16135781.563361036,185319359.43087518
1993-03-17,33.12072000000006,332.56423200000006,NA,33.1,16135781.563361036,185319359.43087518
1993-03-18,33.12376800000004,332.56728000000004,NA,33.1,16135781.563361036,185319359.43087518
1993-03-19,33.13291200000003,332.57642400000003,NA,33.1,16135781.563361036,185319359.43087518
1993-03-20,33.13596000000007,332.57947200000007,NA,33.1,16135781.563361036,185319359.43087518
1993-03-21,33.13900800000005,332.58252000000005,NA,33.1,16135781.563361036,185319359.43087518
1993-03-22,33.142056000000025,332.585568,NA,33.1,16135781.563361036,185319359.43087518
1993-03-23,33.142056000000025,332.585568,NA,33.1,16135781.563361036,185319359.43087518
1993-03-24,33.14510400000006,332.58861600000006,NA,33.1,16135781.563361036,185319359.43087518
1993-03-25,33.14815200000004,332.59166400000004,NA,33.1,16135781.563361036,185319359.43087518
1993-03-26,33.15120000000002,332.594712,NA,33.2,16203453.100756964,186934233.37840807
1993-03-27,33.15729600000003,332.60080800000003,NA,33.2,16203453.100756964,186934233.37840807
1993-03-28,33.16034400000001,332.603856,NA,33.2,16203453.100756964,186934233.37840807
1993-03-29,33.16644000000002,332.609952,NA,33.2,16203453.100756964,186934233.37840807
1993-03-30,33.20301600000005,332.64652800000005,NA,33.2,16203453.100756964,186934233.37840807
1993-03-31,33.23654400000004,332.68005600000004,NA,33.2,16203453.100756964,186934233.37840807
1993-04-01,33.27312000000006,332.71663200000006,NA,33.3,16274368.341918685,188570577.29805794
1993-04-02,33.337128000000064,332.78064000000006,NA,33.3,16274368.341918685,188570577.29805794
1993-04-03,33.385896,332.829408,NA,33.4,16349524.569400523,190198571.42726365
1993-04-04,33.41637600000007,332.85988800000007,NA,33.4,16349524.569400523,190198571.42726365
1993-04-05,33.431616000000076,332.8751280000001,NA,33.4,16349524.569400523,190198571.42726365
1993-04-06,33.52915200000001,332.972664,NA,33.5,16489737.42561459,191857108.0953357
1993-04-07,33.54134400000004,332.98485600000004,NA,33.5,16489737.42561459,191857108.0953357
1993-04-08,33.547439999999995,332.990952,NA,33.5,16489737.42561459,191857108.0953357
1993-04-09,33.55353600000001,332.997048,NA,33.6,16604727.48475055,193526547.4281601
1993-04-10,33.56268000000006,333.00619200000006,NA,33.6,16604727.48475055,193526547.4281601
1993-04-11,33.59620800000005,333.03972000000005,NA,33.6,16604727.48475055,193526547.4281601
1993-04-12,33.696792000000016,333.140304,NA,33.7,16760707.547179908,195200139.85121495
1993-04-13,33.72422400000005,333.16773600000005,NA,33.7,16760707.547179908,195200139.85121495
1993-04-14,33.75470400000006,333.19821600000006,NA,33.8,16788932.33377757,196887273.34298676
1993-04-15,33.78823200000011,333.2317440000001,NA,33.8,16788932.33377757,196887273.34298676
1993-04-16,33.803472000000056,333.24698400000005,NA,33.8,16788932.33377757,196887273.34298676
1993-04-17,33.82176000000004,333.26527200000004,NA,33.8,16788932.33377757,196887273.34298676
1993-04-18,33.85833600000001,333.301848,NA,33.9,16804233.01459455,198558227.36207715
1993-04-19,33.87357600000007,333.31708800000007,NA,33.9,16804233.01459455,198558227.36207715
1993-04-20,33.88272000000006,333.32623200000006,NA,33.9,16804233.01459455,198558227.36207715
1993-04-21,33.827856000000054,333.27136800000005,NA,33.8,16788932.33377757,196887273.34298676
1993-04-22,33.827856000000054,333.27136800000005,NA,33.8,16788932.33377757,196887273.34298676
1993-04-23,33.78213600000004,333.22564800000004,NA,33.8,16788932.33377757,196887273.34298676
1993-04-24,33.779088,333.2226,NA,33.8,16788932.33377757,196887273.34298676
1993-04-25,33.779088,333.2226,NA,33.8,16788932.33377757,196887273.34298676
1993-04-26,33.78213600000004,333.22564800000004,NA,33.8,16788932.33377757,196887273.34298676
1993-04-27,33.794328000000064,333.23784000000006,NA,33.8,16788932.33377757,196887273.34298676
1993-04-28,33.803472000000056,333.24698400000005,NA,33.8,16788932.33377757,196887273.34298676
1993-04-29,33.806520000000035,333.25003200000003,NA,33.8,16788932.33377757,196887273.34298676
1993-04-30,33.82176000000004,333.26527200000004,NA,33.8,16788932.33377757,196887273.34298676
1993-05-01,33.82480800000002,333.26832,NA,33.8,16788932.33377757,196887273.34298676
1993-05-02,33.827856000000054,333.27136800000005,NA,33.8,16788932.33377757,196887273.34298676
1993-05-03,33.83090400000003,333.27441600000003,NA,33.8,16788932.33377757,196887273.34298676
1993-05-04,33.83090400000003,333.27441600000003,NA,33.8,16788932.33377757,196887273.34298676
1993-05-05,33.82176000000004,333.26527200000004,NA,33.8,16788932.33377757,196887273.34298676
1993-05-06,33.81871200000006,333.26222400000006,NA,33.8,16788932.33377757,196887273.34298676
1993-05-07,33.81261600000005,333.25612800000005,NA,33.8,16788932.33377757,196887273.34298676
1993-05-08,33.803472000000056,333.24698400000005,NA,33.8,16788932.33377757,196887273.34298676
1993-05-09,33.791280000000086,333.2347920000001,NA,33.8,16788932.33377757,196887273.34298676
1993-05-10,33.779088,333.2226,NA,33.8,16788932.33377757,196887273.34298676
1993-05-11,33.72422400000005,333.16773600000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-12,33.727272000000085,333.1707840000001,NA,33.7,16760707.547179908,195200139.85121495
1993-05-13,33.72117600000007,333.16468800000007,NA,33.7,16760707.547179908,195200139.85121495
1993-05-14,33.71812800000009,333.1616400000001,NA,33.7,16760707.547179908,195200139.85121495
1993-05-15,33.675456000000054,333.11896800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-16,33.67240800000002,333.11592,NA,33.7,16760707.547179908,195200139.85121495
1993-05-17,33.66936000000004,333.11287200000004,NA,33.7,16760707.547179908,195200139.85121495
1993-05-18,33.66326400000003,333.106776,NA,33.7,16760707.547179908,195200139.85121495
1993-05-19,33.66326400000003,333.106776,NA,33.7,16760707.547179908,195200139.85121495
1993-05-20,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-21,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-22,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-23,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-24,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-25,33.66326400000003,333.106776,NA,33.7,16760707.547179908,195200139.85121495
1993-05-26,33.65716800000007,333.10068000000007,NA,33.7,16760707.547179908,195200139.85121495
1993-05-27,33.65716800000007,333.10068000000007,NA,33.7,16760707.547179908,195200139.85121495
1993-05-28,33.651072000000056,333.09458400000005,NA,33.7,16760707.547179908,195200139.85121495
1993-05-29,33.654120000000034,333.09763200000003,NA,33.7,16760707.547179908,195200139.85121495
1993-05-30,33.654120000000034,333.09763200000003,NA,33.7,16760707.547179908,195200139.85121495
1993-05-31,33.654120000000034,333.09763200000003,NA,33.7,16760707.547179908,195200139.85121495
1993-06-01,33.65716800000007,333.10068000000007,NA,33.7,16760707.547179908,195200139.85121495
1993-06-02,33.66326400000003,333.106776,NA,33.7,16760707.547179908,195200139.85121495
1993-06-03,33.65716800000007,333.10068000000007,NA,33.7,16760707.547179908,195200139.85121495
1993-06-04,33.65716800000007,333.10068000000007,NA,33.7,16760707.547179908,195200139.85121495
1993-06-05,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-06,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-07,33.66326400000003,333.106776,NA,33.7,16760707.547179908,195200139.85121495
1993-06-08,33.65716800000007,333.10068000000007,NA,33.7,16760707.547179908,195200139.85121495
1993-06-09,33.66936000000004,333.11287200000004,NA,33.7,16760707.547179908,195200139.85121495
1993-06-10,33.66936000000004,333.11287200000004,NA,33.7,16760707.547179908,195200139.85121495
1993-06-11,33.66631200000006,333.10982400000006,NA,33.7,16760707.547179908,195200139.85121495
1993-06-12,33.66631200000006,333.10982400000006,NA,33.7,16760707.547179908,195200139.85121495
1993-06-13,33.66631200000006,333.10982400000006,NA,33.7,16760707.547179908,195200139.85121495
1993-06-14,33.66631200000006,333.10982400000006,NA,33.7,16760707.547179908,195200139.85121495
1993-06-15,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-16,33.67240800000002,333.11592,NA,33.7,16760707.547179908,195200139.85121495
1993-06-17,33.66936000000004,333.11287200000004,NA,33.7,16760707.547179908,195200139.85121495
1993-06-18,33.66936000000004,333.11287200000004,NA,33.7,16760707.547179908,195200139.85121495
1993-06-19,33.67240800000002,333.11592,NA,33.7,16760707.547179908,195200139.85121495
1993-06-20,33.675456000000054,333.11896800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-21,33.67850400000003,333.12201600000003,NA,33.7,16760707.547179908,195200139.85121495
1993-06-22,33.687648000000024,333.13116,NA,33.7,16760707.547179908,195200139.85121495
1993-06-23,33.684600000000046,333.12811200000004,NA,33.7,16760707.547179908,195200139.85121495
1993-06-24,33.67850400000003,333.12201600000003,NA,33.7,16760707.547179908,195200139.85121495
1993-06-25,33.675456000000054,333.11896800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-26,33.675456000000054,333.11896800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-27,33.675456000000054,333.11896800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-28,33.675456000000054,333.11896800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-06-29,33.67240800000002,333.11592,NA,33.7,16760707.547179908,195200139.85121495
1993-06-30,33.67240800000002,333.11592,NA,33.7,16760707.547179908,195200139.85121495
1993-07-01,33.66936000000004,333.11287200000004,NA,33.7,16760707.547179908,195200139.85121495
1993-07-02,33.66631200000006,333.10982400000006,NA,33.7,16760707.547179908,195200139.85121495
1993-07-03,33.66326400000003,333.106776,NA,33.7,16760707.547179908,195200139.85121495
1993-07-04,33.66326400000003,333.106776,NA,33.7,16760707.547179908,195200139.85121495
1993-07-05,33.66021600000005,333.10372800000005,NA,33.7,16760707.547179908,195200139.85121495
1993-07-06,33.65716800000007,333.10068000000007,NA,33.7,16760707.547179908,195200139.85121495
1993-07-07,33.64802400000008,333.0915360000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-08,33.64802400000008,333.0915360000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-09,33.6449760000001,333.0884880000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-10,33.638880000000086,333.0823920000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-11,33.632784000000015,333.076296,NA,33.6,16604727.48475055,193526547.4281601
1993-07-12,33.626688,333.0702,NA,33.6,16604727.48475055,193526547.4281601
1993-07-13,33.626688,333.0702,NA,33.6,16604727.48475055,193526547.4281601
1993-07-14,33.626688,333.0702,NA,33.6,16604727.48475055,193526547.4281601
1993-07-15,33.61144800000005,333.05496000000005,NA,33.6,16604727.48475055,193526547.4281601
1993-07-16,33.59316000000007,333.03667200000007,NA,33.6,16604727.48475055,193526547.4281601
1993-07-17,33.58401600000008,333.0275280000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-18,33.574872000000084,333.0183840000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-19,33.56877600000007,333.01228800000007,NA,33.6,16604727.48475055,193526547.4281601
1993-07-20,33.56572800000009,333.0092400000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-21,33.56572800000009,333.0092400000001,NA,33.6,16604727.48475055,193526547.4281601
1993-07-22,33.55048800000003,332.994,NA,33.6,16604727.48475055,193526547.4281601
1993-07-23,33.532200000000046,332.97571200000004,NA,33.5,16489737.42561459,191857108.0953357
1993-07-24,33.52610400000003,332.96961600000003,NA,33.5,16489737.42561459,191857108.0953357
1993-07-25,33.523056000000054,332.96656800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-07-26,33.51696000000004,332.96047200000004,NA,33.5,16489737.42561459,191857108.0953357
1993-07-27,33.49562400000008,332.9391360000001,NA,33.5,16489737.42561459,191857108.0953357
1993-07-28,33.49562400000008,332.9391360000001,NA,33.5,16489737.42561459,191857108.0953357
1993-07-29,33.49562400000008,332.9391360000001,NA,33.5,16489737.42561459,191857108.0953357
1993-07-30,33.498672000000056,332.94218400000005,NA,33.5,16489737.42561459,191857108.0953357
1993-07-31,33.50172000000009,332.9452320000001,NA,33.5,16489737.42561459,191857108.0953357
1993-08-01,33.50172000000009,332.9452320000001,NA,33.5,16489737.42561459,191857108.0953357
1993-08-02,33.50476800000007,332.94828000000007,NA,33.5,16489737.42561459,191857108.0953357
1993-08-03,33.52610400000003,332.96961600000003,NA,33.5,16489737.42561459,191857108.0953357
1993-08-04,33.52610400000003,332.96961600000003,NA,33.5,16489737.42561459,191857108.0953357
1993-08-05,33.523056000000054,332.96656800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-06,33.52000800000002,332.96352,NA,33.5,16489737.42561459,191857108.0953357
1993-08-07,33.51696000000004,332.96047200000004,NA,33.5,16489737.42561459,191857108.0953357
1993-08-08,33.51696000000004,332.96047200000004,NA,33.5,16489737.42561459,191857108.0953357
1993-08-09,33.51391200000006,332.95742400000006,NA,33.5,16489737.42561459,191857108.0953357
1993-08-10,33.510864000000026,332.954376,NA,33.5,16489737.42561459,191857108.0953357
1993-08-11,33.50781600000005,332.95132800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-12,33.50476800000007,332.94828000000007,NA,33.5,16489737.42561459,191857108.0953357
1993-08-13,33.50476800000007,332.94828000000007,NA,33.5,16489737.42561459,191857108.0953357
1993-08-14,33.50172000000009,332.9452320000001,NA,33.5,16489737.42561459,191857108.0953357
1993-08-15,33.498672000000056,332.94218400000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-16,33.49562400000008,332.9391360000001,NA,33.5,16489737.42561459,191857108.0953357
1993-08-17,33.4925760000001,332.9360880000001,NA,33.5,16489737.42561459,191857108.0953357
1993-08-18,33.50172000000009,332.9452320000001,NA,33.5,16489737.42561459,191857108.0953357
1993-08-19,33.50781600000005,332.95132800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-20,33.50781600000005,332.95132800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-21,33.50781600000005,332.95132800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-22,33.50781600000005,332.95132800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-23,33.50781600000005,332.95132800000005,NA,33.5,16489737.42561459,191857108.0953357
1993-08-24,33.50476800000007,332.94828000000007,NA,33.5,16489737.42561459,191857108.0953357
1993-08-25,33.51696000000004,332.96047200000004,NA,33.5,16489737.42561459,191857108.0953357
1993-08-26,33.51696000000004,332.96047200000004,NA,33.5,16489737.42561459,191857108.0953357
1993-08-27,33.51696000000004,332.96047200000004,NA,33.5,16489737.42561459,191857108.0953357
1993-08-28,33.51391200000006,332.95742400000006,NA,33.5,16489737.42561459,191857108.0953357
1993-08-29,33.510864000000026,332.954376,NA,33.5,16489737.42561459,191857108.0953357
1993-08-30,33.50476800000007,332.94828000000007,NA,33.5,16489737.42561459,191857108.0953357
1993-08-31,33.50476800000007,332.94828000000007,NA,33.5,16489737.42561459,191857108.0953357
1993-09-01,33.49562400000008,332.9391360000001,NA,33.5,16489737.42561459,191857108.0953357
1993-09-02,33.49562400000008,332.9391360000001,NA,33.5,16489737.42561459,191857108.0953357
1993-09-03,33.4925760000001,332.9360880000001,NA,33.5,16489737.42561459,191857108.0953357
1993-09-04,33.489528000000064,332.93304000000006,NA,33.5,16489737.42561459,191857108.0953357
1993-09-05,33.489528000000064,332.93304000000006,NA,33.5,16489737.42561459,191857108.0953357
1993-09-06,33.489528000000064,332.93304000000006,NA,33.5,16489737.42561459,191857108.0953357
1993-09-07,33.486480000000086,332.9299920000001,NA,33.5,16489737.42561459,191857108.0953357
1993-09-08,33.486480000000086,332.9299920000001,NA,33.5,16489737.42561459,191857108.0953357
1993-09-09,33.486480000000086,332.9299920000001,NA,33.5,16489737.42561459,191857108.0953357
1993-09-10,33.474288,332.9178,NA,33.5,16489737.42561459,191857108.0953357
1993-09-11,33.474288,332.9178,NA,33.5,16489737.42561459,191857108.0953357
1993-09-12,33.474288,332.9178,NA,33.5,16489737.42561459,191857108.0953357
1993-09-13,33.474288,332.9178,NA,33.5,16489737.42561459,191857108.0953357
1993-09-14,33.474288,332.9178,NA,33.5,16489737.42561459,191857108.0953357
1993-09-15,33.474288,332.9178,NA,33.5,16489737.42561459,191857108.0953357
1993-09-16,33.45295200000004,332.89646400000004,NA,33.5,16489737.42561459,191857108.0953357
1993-09-17,33.44990400000006,332.89341600000006,NA,33.4,16349524.569400523,190198571.42726365
1993-09-18,33.446856000000025,332.890368,NA,33.4,16349524.569400523,190198571.42726365
1993-09-19,33.446856000000025,332.890368,NA,33.4,16349524.569400523,190198571.42726365
1993-09-20,33.44380800000005,332.88732000000005,NA,33.4,16349524.569400523,190198571.42726365
1993-09-21,33.44380800000005,332.88732000000005,NA,33.4,16349524.569400523,190198571.42726365
1993-09-22,33.44380800000005,332.88732000000005,NA,33.4,16349524.569400523,190198571.42726365
1993-09-23,33.44380800000005,332.88732000000005,NA,33.4,16349524.569400523,190198571.42726365
1993-09-24,33.42856800000004,332.87208000000004,NA,33.4,16349524.569400523,190198571.42726365
1993-09-25,33.42856800000004,332.87208000000004,NA,33.4,16349524.569400523,190198571.42726365
1993-09-26,33.42552000000006,332.86903200000006,NA,33.4,16349524.569400523,190198571.42726365
1993-09-27,33.42552000000006,332.86903200000006,NA,33.4,16349524.569400523,190198571.42726365
1993-09-28,33.44076000000007,332.88427200000007,NA,33.4,16349524.569400523,190198571.42726365
1993-09-29,33.45295200000004,332.89646400000004,NA,33.5,16489737.42561459,191857108.0953357
1993-09-30,33.44990400000006,332.89341600000006,NA,33.4,16349524.569400523,190198571.42726365
1993-10-01,33.446856000000025,332.890368,NA,33.4,16349524.569400523,190198571.42726365
1993-10-02,33.44380800000005,332.88732000000005,NA,33.4,16349524.569400523,190198571.42726365
1993-10-03,33.44380800000005,332.88732000000005,NA,33.4,16349524.569400523,190198571.42726365
1993-10-04,33.44076000000007,332.88427200000007,NA,33.4,16349524.569400523,190198571.42726365
1993-10-05,33.43771200000003,332.88122400000003,NA,33.4,16349524.569400523,190198571.42726365
1993-10-06,33.43771200000003,332.88122400000003,NA,33.4,16349524.569400523,190198571.42726365
1993-10-07,33.434664000000055,332.87817600000005,NA,33.4,16349524.569400523,190198571.42726365
1993-10-08,33.434664000000055,332.87817600000005,NA,33.4,16349524.569400523,190198571.42726365
1993-10-09,33.422472000000084,332.8659840000001,NA,33.4,16349524.569400523,190198571.42726365
1993-10-10,33.41332800000009,332.8568400000001,NA,33.4,16349524.569400523,190198571.42726365
1993-10-11,33.40113600000001,332.844648,NA,33.4,16349524.569400523,190198571.42726365
1993-10-12,33.38894400000004,332.83245600000004,NA,33.4,16349524.569400523,190198571.42726365
1993-10-13,33.41028000000006,332.85379200000006,NA,33.4,16349524.569400523,190198571.42726365
1993-10-14,33.395039999999995,332.838552,NA,33.4,16349524.569400523,190198571.42726365
1993-10-15,33.395039999999995,332.838552,NA,33.4,16349524.569400523,190198571.42726365
1993-10-16,33.379800000000046,332.82331200000004,NA,33.4,16349524.569400523,190198571.42726365
1993-10-17,33.36456000000004,332.80807200000004,NA,33.4,16349524.569400523,190198571.42726365
1993-10-18,33.34932000000009,332.7928320000001,NA,33.3,16274368.341918685,188570577.29805794
1993-10-19,33.32493600000004,332.76844800000003,NA,33.3,16274368.341918685,188570577.29805794
1993-10-20,33.32493600000004,332.76844800000003,NA,33.3,16274368.341918685,188570577.29805794
1993-10-21,33.30055200000004,332.74406400000004,NA,33.3,16274368.341918685,188570577.29805794
1993-10-22,33.321888,332.7654,NA,33.3,16274368.341918685,188570577.29805794
1993-10-23,33.30969600000003,332.75320800000003,NA,33.3,16274368.341918685,188570577.29805794
1993-10-24,33.29750400000006,332.74101600000006,NA,33.3,16274368.341918685,188570577.29805794
1993-10-25,33.28531200000003,332.72882400000003,NA,33.3,16274368.341918685,188570577.29805794
1993-10-26,33.279216000000076,332.7227280000001,NA,33.3,16274368.341918685,188570577.29805794
1993-10-27,33.270072000000084,332.7135840000001,NA,33.3,16274368.341918685,188570577.29805794
1993-10-28,33.26702400000005,332.71053600000005,NA,33.3,16274368.341918685,188570577.29805794
1993-10-29,33.25483200000008,332.6983440000001,NA,33.3,16274368.341918685,188570577.29805794
1993-10-30,33.25788000000006,332.70139200000006,NA,33.3,16274368.341918685,188570577.29805794
1993-10-31,33.25788000000006,332.70139200000006,NA,33.3,16274368.341918685,188570577.29805794
1993-11-01,33.26092800000009,332.7044400000001,NA,33.3,16274368.341918685,188570577.29805794
1993-11-02,33.26702400000005,332.71053600000005,NA,33.3,16274368.341918685,188570577.29805794
1993-11-03,33.26702400000005,332.71053600000005,NA,33.3,16274368.341918685,188570577.29805794
1993-11-04,33.25788000000006,332.70139200000006,NA,33.3,16274368.341918685,188570577.29805794
1993-11-05,33.24568800000003,332.6892,NA,33.2,16203453.100756964,186934233.37840807
1993-11-06,33.24873600000001,332.692248,NA,33.2,16203453.100756964,186934233.37840807
1993-11-07,33.25178399999999,332.695296,NA,33.3,16274368.341918685,188570577.29805794
1993-11-08,33.25483200000008,332.6983440000001,NA,33.3,16274368.341918685,188570577.29805794
1993-11-09,33.24568800000003,332.6892,NA,33.2,16203453.100756964,186934233.37840807
1993-11-10,33.233496,332.677008,NA,33.2,16203453.100756964,186934233.37840807
1993-11-11,33.22130400000003,332.66481600000003,NA,33.2,16203453.100756964,186934233.37840807
1993-11-12,33.21216000000004,332.65567200000004,NA,33.2,16203453.100756964,186934233.37840807
1993-11-13,33.19996800000007,332.64348000000007,NA,33.2,16203453.100756964,186934233.37840807
