"DateTime","Depth","Temp","time"
2007-11-12 12:00:00,1,8.93,"12:00:00"
2007-11-12 12:00:00,1.5,9.03,"12:00:00"
2007-11-12 12:00:00,2,8.94,"12:00:00"
2007-11-12 12:00:00,2.5,8.82,"12:00:00"
2007-11-12 12:00:00,3,8.72,"12:00:00"
2007-11-12 12:00:00,3.5,8.8,"12:00:00"
2007-11-12 12:00:00,4,8.98,"12:00:00"
2007-11-12 12:00:00,5,8.91,"12:00:00"
2007-11-12 12:00:00,6,8.91,"12:00:00"
2007-11-12 12:00:00,7,8.87,"12:00:00"
2007-11-12 12:00:00,8,8.87,"12:00:00"
2007-11-12 12:00:00,9,8.86,"12:00:00"
2007-11-12 12:00:00,10,8.92,"12:00:00"
2007-11-12 12:00:00,11,8.95,"12:00:00"
2007-11-12 12:00:00,12,8.83,"12:00:00"
2007-11-12 12:00:00,13,NA,"12:00:00"
2007-11-12 12:00:00,14,8.83,"12:00:00"
2007-11-13 12:00:00,0,NA,"12:00:00"
2007-11-13 12:00:00,0.5,NA,"12:00:00"
2007-11-13 12:00:00,1,NA,"12:00:00"
2007-11-13 12:00:00,1.5,8.87,"12:00:00"
2007-11-13 12:00:00,2,8.8,"12:00:00"
2007-11-13 12:00:00,2.5,8.68,"12:00:00"
2007-11-13 12:00:00,3,8.6,"12:00:00"
2007-11-13 12:00:00,3.5,8.68,"12:00:00"
2007-11-13 12:00:00,4,8.86,"12:00:00"
2007-11-13 12:00:00,5,8.81,"12:00:00"
2007-11-13 12:00:00,6,8.81,"12:00:00"
2007-11-13 12:00:00,7,8.81,"12:00:00"
2007-11-13 12:00:00,8,8.8,"12:00:00"
2007-11-13 12:00:00,9,8.82,"12:00:00"
2007-11-13 12:00:00,10,8.85,"12:00:00"
2007-11-13 12:00:00,11,8.87,"12:00:00"
2007-11-13 12:00:00,12,8.76,"12:00:00"
2007-11-13 12:00:00,13,NA,"12:00:00"
2007-11-13 12:00:00,14,8.76,"12:00:00"
2007-11-14 12:00:00,0,NA,"12:00:00"
2007-11-14 12:00:00,0.5,NA,"12:00:00"
2007-11-14 12:00:00,1,8.71,"12:00:00"
2007-11-14 12:00:00,1.5,8.8,"12:00:00"
2007-11-14 12:00:00,2,NA,"12:00:00"
2007-11-14 12:00:00,2.5,8.65,"12:00:00"
2007-11-14 12:00:00,3,8.57,"12:00:00"
2007-11-14 12:00:00,3.5,8.65,"12:00:00"
2007-11-14 12:00:00,4,8.84,"12:00:00"
2007-11-14 12:00:00,5,8.78,"12:00:00"
2007-11-14 12:00:00,6,8.81,"12:00:00"
2007-11-14 12:00:00,7,NA,"12:00:00"
2007-11-14 12:00:00,8,8.75,"12:00:00"
2007-11-14 12:00:00,9,8.74,"12:00:00"
2007-11-14 12:00:00,10,8.77,"12:00:00"
2007-11-14 12:00:00,11,NA,"12:00:00"
2007-11-14 12:00:00,12,8.69,"12:00:00"
2007-11-14 12:00:00,13,NA,"12:00:00"
2007-11-14 12:00:00,14,8.68,"12:00:00"
2007-11-15 12:00:00,0,NA,"12:00:00"
2007-11-15 12:00:00,0.5,NA,"12:00:00"
2007-11-15 12:00:00,1,NA,"12:00:00"
2007-11-15 12:00:00,1.5,8.8,"12:00:00"
2007-11-15 12:00:00,2,8.74,"12:00:00"
2007-11-15 12:00:00,2.5,8.62,"12:00:00"
2007-11-15 12:00:00,3,8.53,"12:00:00"
2007-11-15 12:00:00,3.5,8.6,"12:00:00"
2007-11-15 12:00:00,4,8.78,"12:00:00"
2007-11-15 12:00:00,5,8.7,"12:00:00"
2007-11-15 12:00:00,6,8.69,"12:00:00"
2007-11-15 12:00:00,7,NA,"12:00:00"
2007-11-15 12:00:00,8,8.68,"12:00:00"
2007-11-15 12:00:00,9,8.71,"12:00:00"
2007-11-15 12:00:00,10,8.74,"12:00:00"
2007-11-15 12:00:00,11,8.75,"12:00:00"
2007-11-15 12:00:00,12,8.64,"12:00:00"
2007-11-15 12:00:00,13,NA,"12:00:00"
2007-11-15 12:00:00,14,8.65,"12:00:00"
2007-11-16 12:00:00,0,NA,"12:00:00"
2007-11-16 12:00:00,0.5,NA,"12:00:00"
2007-11-16 12:00:00,1,8.46,"12:00:00"
2007-11-16 12:00:00,1.5,8.57,"12:00:00"
2007-11-16 12:00:00,2,8.52,"12:00:00"
2007-11-16 12:00:00,2.5,8.42,"12:00:00"
2007-11-16 12:00:00,3,8.32,"12:00:00"
2007-11-16 12:00:00,3.5,8.41,"12:00:00"
2007-11-16 12:00:00,4,8.63,"12:00:00"
2007-11-16 12:00:00,5,8.57,"12:00:00"
2007-11-16 12:00:00,6,8.58,"12:00:00"
2007-11-16 12:00:00,7,8.58,"12:00:00"
2007-11-16 12:00:00,8,8.57,"12:00:00"
2007-11-16 12:00:00,9,8.6,"12:00:00"
2007-11-16 12:00:00,10,8.65,"12:00:00"
2007-11-16 12:00:00,11,8.62,"12:00:00"
2007-11-16 12:00:00,12,8.54,"12:00:00"
2007-11-16 12:00:00,13,NA,"12:00:00"
2007-11-16 12:00:00,14,8.56,"12:00:00"
2007-11-17 12:00:00,0,NA,"12:00:00"
2007-11-17 12:00:00,0.5,NA,"12:00:00"
2007-11-17 12:00:00,1,8.05,"12:00:00"
2007-11-17 12:00:00,1.5,8.13,"12:00:00"
2007-11-17 12:00:00,2,8.08,"12:00:00"
2007-11-17 12:00:00,2.5,7.98,"12:00:00"
2007-11-17 12:00:00,3,7.87,"12:00:00"
2007-11-17 12:00:00,3.5,7.98,"12:00:00"
2007-11-17 12:00:00,4,8.18,"12:00:00"
2007-11-17 12:00:00,5,8.14,"12:00:00"
2007-11-17 12:00:00,6,8.16,"12:00:00"
2007-11-17 12:00:00,7,8.15,"12:00:00"
2007-11-17 12:00:00,8,8.18,"12:00:00"
2007-11-17 12:00:00,9,8.17,"12:00:00"
2007-11-17 12:00:00,10,8.21,"12:00:00"
2007-11-17 12:00:00,11,8.2,"12:00:00"
2007-11-17 12:00:00,12,8.12,"12:00:00"
2007-11-17 12:00:00,13,NA,"12:00:00"
2007-11-17 12:00:00,14,8.12,"12:00:00"
2007-11-18 12:00:00,0,NA,"12:00:00"
2007-11-18 12:00:00,0.5,NA,"12:00:00"
2007-11-18 12:00:00,1,7.72,"12:00:00"
2007-11-18 12:00:00,1.5,7.83,"12:00:00"
2007-11-18 12:00:00,2,7.76,"12:00:00"
2007-11-18 12:00:00,2.5,7.67,"12:00:00"
2007-11-18 12:00:00,3,7.59,"12:00:00"
2007-11-18 12:00:00,3.5,7.65,"12:00:00"
2007-11-18 12:00:00,4,7.85,"12:00:00"
2007-11-18 12:00:00,5,7.76,"12:00:00"
2007-11-18 12:00:00,6,7.74,"12:00:00"
2007-11-18 12:00:00,7,7.71,"12:00:00"
2007-11-18 12:00:00,8,7.73,"12:00:00"
2007-11-18 12:00:00,9,7.73,"12:00:00"
2007-11-18 12:00:00,10,7.81,"12:00:00"
2007-11-18 12:00:00,11,7.76,"12:00:00"
2007-11-18 12:00:00,12,7.68,"12:00:00"
2007-11-18 12:00:00,13,NA,"12:00:00"
2007-11-18 12:00:00,14,7.68,"12:00:00"
2007-11-19 12:00:00,0,NA,"12:00:00"
2007-11-19 12:00:00,0.5,NA,"12:00:00"
2007-11-19 12:00:00,1,7.57,"12:00:00"
2007-11-19 12:00:00,1.5,7.7,"12:00:00"
2007-11-19 12:00:00,2,7.63,"12:00:00"
2007-11-19 12:00:00,2.5,7.53,"12:00:00"
2007-11-19 12:00:00,3,7.43,"12:00:00"
2007-11-19 12:00:00,3.5,7.46,"12:00:00"
2007-11-19 12:00:00,4,7.68,"12:00:00"
2007-11-19 12:00:00,5,7.58,"12:00:00"
2007-11-19 12:00:00,6,7.6,"12:00:00"
2007-11-19 12:00:00,7,7.5,"12:00:00"
2007-11-19 12:00:00,8,7.52,"12:00:00"
2007-11-19 12:00:00,9,7.53,"12:00:00"
2007-11-19 12:00:00,10,7.57,"12:00:00"
2007-11-19 12:00:00,11,7.61,"12:00:00"
2007-11-19 12:00:00,12,7.47,"12:00:00"
2007-11-19 12:00:00,13,NA,"12:00:00"
2007-11-19 12:00:00,14,7.48,"12:00:00"
2007-11-20 12:00:00,0,NA,"12:00:00"
2007-11-20 12:00:00,0.5,NA,"12:00:00"
2007-11-20 12:00:00,1,7.24,"12:00:00"
2007-11-20 12:00:00,1.5,7.28,"12:00:00"
2007-11-20 12:00:00,2,7.27,"12:00:00"
2007-11-20 12:00:00,2.5,7.19,"12:00:00"
2007-11-20 12:00:00,3,7.09,"12:00:00"
2007-11-20 12:00:00,3.5,7.22,"12:00:00"
2007-11-20 12:00:00,4,7.4,"12:00:00"
2007-11-20 12:00:00,5,7.31,"12:00:00"
2007-11-20 12:00:00,6,7.33,"12:00:00"
2007-11-20 12:00:00,7,7.32,"12:00:00"
2007-11-20 12:00:00,8,7.28,"12:00:00"
2007-11-20 12:00:00,9,7.28,"12:00:00"
2007-11-20 12:00:00,10,7.39,"12:00:00"
2007-11-20 12:00:00,11,7.31,"12:00:00"
2007-11-20 12:00:00,12,7.2,"12:00:00"
2007-11-20 12:00:00,13,NA,"12:00:00"
2007-11-20 12:00:00,14,7.22,"12:00:00"
2007-11-21 12:00:00,0,NA,"12:00:00"
2007-11-21 12:00:00,0.5,NA,"12:00:00"
2007-11-21 12:00:00,1,6.96,"12:00:00"
2007-11-21 12:00:00,1.5,7.13,"12:00:00"
2007-11-21 12:00:00,2,6.9,"12:00:00"
2007-11-21 12:00:00,2.5,6.86,"12:00:00"
2007-11-21 12:00:00,3,6.74,"12:00:00"
2007-11-21 12:00:00,3.5,6.83,"12:00:00"
2007-11-21 12:00:00,4,7.02,"12:00:00"
2007-11-21 12:00:00,5,6.92,"12:00:00"
2007-11-21 12:00:00,6,6.91,"12:00:00"
2007-11-21 12:00:00,7,6.92,"12:00:00"
2007-11-21 12:00:00,8,6.92,"12:00:00"
2007-11-21 12:00:00,9,6.92,"12:00:00"
2007-11-21 12:00:00,10,6.96,"12:00:00"
2007-11-21 12:00:00,11,7,"12:00:00"
2007-11-21 12:00:00,12,6.87,"12:00:00"
2007-11-21 12:00:00,13,NA,"12:00:00"
2007-11-21 12:00:00,14,6.87,"12:00:00"
2007-11-22 12:00:00,0,NA,"12:00:00"
2007-11-22 12:00:00,0.5,NA,"12:00:00"
2007-11-22 12:00:00,1,NA,"12:00:00"
2007-11-22 12:00:00,1.5,7.09,"12:00:00"
2007-11-22 12:00:00,2,6.84,"12:00:00"
2007-11-22 12:00:00,2.5,6.84,"12:00:00"
2007-11-22 12:00:00,3,6.74,"12:00:00"
2007-11-22 12:00:00,3.5,6.83,"12:00:00"
2007-11-22 12:00:00,4,7.01,"12:00:00"
2007-11-22 12:00:00,5,6.89,"12:00:00"
2007-11-22 12:00:00,6,6.91,"12:00:00"
2007-11-22 12:00:00,7,NA,"12:00:00"
2007-11-22 12:00:00,8,6.92,"12:00:00"
2007-11-22 12:00:00,9,6.9,"12:00:00"
2007-11-22 12:00:00,10,6.95,"12:00:00"
2007-11-22 12:00:00,11,6.94,"12:00:00"
2007-11-22 12:00:00,12,6.86,"12:00:00"
2007-11-22 12:00:00,13,NA,"12:00:00"
2007-11-22 12:00:00,14,6.86,"12:00:00"
2007-11-23 12:00:00,0,NA,"12:00:00"
2007-11-23 12:00:00,0.5,NA,"12:00:00"
2007-11-23 12:00:00,1,6.65,"12:00:00"
2007-11-23 12:00:00,1.5,6.81,"12:00:00"
2007-11-23 12:00:00,2,6.71,"12:00:00"
2007-11-23 12:00:00,2.5,6.6,"12:00:00"
2007-11-23 12:00:00,3,6.52,"12:00:00"
2007-11-23 12:00:00,3.5,6.63,"12:00:00"
2007-11-23 12:00:00,4,6.82,"12:00:00"
2007-11-23 12:00:00,5,6.72,"12:00:00"
2007-11-23 12:00:00,6,6.79,"12:00:00"
2007-11-23 12:00:00,7,6.8,"12:00:00"
2007-11-23 12:00:00,8,6.81,"12:00:00"
2007-11-23 12:00:00,9,6.83,"12:00:00"
2007-11-23 12:00:00,10,6.84,"12:00:00"
2007-11-23 12:00:00,11,6.82,"12:00:00"
2007-11-23 12:00:00,12,6.75,"12:00:00"
2007-11-23 12:00:00,13,NA,"12:00:00"
2007-11-23 12:00:00,14,6.75,"12:00:00"
2007-11-24 12:00:00,0,NA,"12:00:00"
2007-11-24 12:00:00,0.5,NA,"12:00:00"
2007-11-24 12:00:00,1,6.23,"12:00:00"
2007-11-24 12:00:00,1.5,6.38,"12:00:00"
2007-11-24 12:00:00,2,6.32,"12:00:00"
2007-11-24 12:00:00,2.5,6.17,"12:00:00"
2007-11-24 12:00:00,3,6.06,"12:00:00"
2007-11-24 12:00:00,3.5,6.14,"12:00:00"
2007-11-24 12:00:00,4,6.32,"12:00:00"
2007-11-24 12:00:00,5,6.29,"12:00:00"
2007-11-24 12:00:00,6,6.27,"12:00:00"
2007-11-24 12:00:00,7,6.26,"12:00:00"
2007-11-24 12:00:00,8,6.29,"12:00:00"
2007-11-24 12:00:00,9,6.29,"12:00:00"
2007-11-24 12:00:00,10,6.34,"12:00:00"
2007-11-24 12:00:00,11,6.4,"12:00:00"
2007-11-24 12:00:00,12,6.24,"12:00:00"
2007-11-24 12:00:00,13,NA,"12:00:00"
2007-11-24 12:00:00,14,6.29,"12:00:00"
2007-11-25 12:00:00,0,NA,"12:00:00"
2007-11-25 12:00:00,0.5,NA,"12:00:00"
2007-11-25 12:00:00,1,NA,"12:00:00"
2007-11-25 12:00:00,1.5,6.06,"12:00:00"
2007-11-25 12:00:00,2,6.01,"12:00:00"
2007-11-25 12:00:00,2.5,5.91,"12:00:00"
2007-11-25 12:00:00,3,5.78,"12:00:00"
2007-11-25 12:00:00,3.5,5.88,"12:00:00"
2007-11-25 12:00:00,4,6.09,"12:00:00"
2007-11-25 12:00:00,5,6,"12:00:00"
2007-11-25 12:00:00,6,5.98,"12:00:00"
2007-11-25 12:00:00,7,6,"12:00:00"
2007-11-25 12:00:00,8,6.03,"12:00:00"
2007-11-25 12:00:00,9,6.01,"12:00:00"
2007-11-25 12:00:00,10,6.06,"12:00:00"
2007-11-25 12:00:00,11,6.12,"12:00:00"
2007-11-25 12:00:00,12,5.98,"12:00:00"
2007-11-25 12:00:00,13,NA,"12:00:00"
2007-11-25 12:00:00,14,5.99,"12:00:00"
2007-11-26 12:00:00,0,NA,"12:00:00"
2007-11-26 12:00:00,0.5,NA,"12:00:00"
2007-11-26 12:00:00,1,NA,"12:00:00"
2007-11-26 12:00:00,1.5,5.87,"12:00:00"
2007-11-26 12:00:00,2,5.82,"12:00:00"
2007-11-26 12:00:00,2.5,5.7,"12:00:00"
2007-11-26 12:00:00,3,5.59,"12:00:00"
2007-11-26 12:00:00,3.5,5.67,"12:00:00"
2007-11-26 12:00:00,4,5.86,"12:00:00"
2007-11-26 12:00:00,5,5.8,"12:00:00"
2007-11-26 12:00:00,6,5.79,"12:00:00"
2007-11-26 12:00:00,7,5.8,"12:00:00"
2007-11-26 12:00:00,8,5.83,"12:00:00"
2007-11-26 12:00:00,9,5.84,"12:00:00"
2007-11-26 12:00:00,10,5.88,"12:00:00"
2007-11-26 12:00:00,11,5.9,"12:00:00"
2007-11-26 12:00:00,12,5.79,"12:00:00"
2007-11-26 12:00:00,13,NA,"12:00:00"
2007-11-26 12:00:00,14,5.8,"12:00:00"
2007-11-27 12:00:00,0,NA,"12:00:00"
2007-11-27 12:00:00,0.5,NA,"12:00:00"
2007-11-27 12:00:00,1,NA,"12:00:00"
2007-11-27 12:00:00,1.5,5.96,"12:00:00"
2007-11-27 12:00:00,2,5.89,"12:00:00"
2007-11-27 12:00:00,2.5,5.79,"12:00:00"
2007-11-27 12:00:00,3,5.67,"12:00:00"
2007-11-27 12:00:00,3.5,5.78,"12:00:00"
2007-11-27 12:00:00,4,6,"12:00:00"
2007-11-27 12:00:00,5,5.92,"12:00:00"
2007-11-27 12:00:00,6,5.92,"12:00:00"
2007-11-27 12:00:00,7,NA,"12:00:00"
2007-11-27 12:00:00,8,5.95,"12:00:00"
2007-11-27 12:00:00,9,5.94,"12:00:00"
2007-11-27 12:00:00,10,5.98,"12:00:00"
2007-11-27 12:00:00,11,NA,"12:00:00"
2007-11-27 12:00:00,12,5.88,"12:00:00"
2007-11-27 12:00:00,13,NA,"12:00:00"
2007-11-27 12:00:00,14,5.9,"12:00:00"
2007-11-28 12:00:00,0,NA,"12:00:00"
2007-11-28 12:00:00,0.5,NA,"12:00:00"
2007-11-28 12:00:00,1,5.56,"12:00:00"
2007-11-28 12:00:00,1.5,5.68,"12:00:00"
2007-11-28 12:00:00,2,5.63,"12:00:00"
2007-11-28 12:00:00,2.5,5.52,"12:00:00"
2007-11-28 12:00:00,3,5.41,"12:00:00"
2007-11-28 12:00:00,3.5,5.5,"12:00:00"
2007-11-28 12:00:00,4,5.71,"12:00:00"
2007-11-28 12:00:00,5,5.65,"12:00:00"
2007-11-28 12:00:00,6,5.66,"12:00:00"
2007-11-28 12:00:00,7,5.67,"12:00:00"
2007-11-28 12:00:00,8,5.67,"12:00:00"
2007-11-28 12:00:00,9,5.68,"12:00:00"
2007-11-28 12:00:00,10,5.75,"12:00:00"
2007-11-28 12:00:00,11,5.72,"12:00:00"
2007-11-28 12:00:00,12,5.62,"12:00:00"
2007-11-28 12:00:00,13,NA,"12:00:00"
2007-11-28 12:00:00,14,5.66,"12:00:00"
2007-11-29 12:00:00,0,NA,"12:00:00"
2007-11-29 12:00:00,0.5,NA,"12:00:00"
2007-11-29 12:00:00,1,5.32,"12:00:00"
2007-11-29 12:00:00,1.5,5.45,"12:00:00"
2007-11-29 12:00:00,2,5.39,"12:00:00"
2007-11-29 12:00:00,2.5,5.29,"12:00:00"
2007-11-29 12:00:00,3,5.18,"12:00:00"
2007-11-29 12:00:00,3.5,5.28,"12:00:00"
2007-11-29 12:00:00,4,5.48,"12:00:00"
2007-11-29 12:00:00,5,5.44,"12:00:00"
2007-11-29 12:00:00,6,5.42,"12:00:00"
2007-11-29 12:00:00,7,5.46,"12:00:00"
2007-11-29 12:00:00,8,5.45,"12:00:00"
2007-11-29 12:00:00,9,5.45,"12:00:00"
2007-11-29 12:00:00,10,5.51,"12:00:00"
2007-11-29 12:00:00,11,5.5,"12:00:00"
2007-11-29 12:00:00,12,5.42,"12:00:00"
2007-11-29 12:00:00,13,NA,"12:00:00"
2007-11-29 12:00:00,14,5.42,"12:00:00"
2007-11-30 12:00:00,0,NA,"12:00:00"
2007-11-30 12:00:00,0.5,NA,"12:00:00"
2007-11-30 12:00:00,1,5.11,"12:00:00"
2007-11-30 12:00:00,1.5,5.23,"12:00:00"
2007-11-30 12:00:00,2,5.16,"12:00:00"
2007-11-30 12:00:00,2.5,5.05,"12:00:00"
2007-11-30 12:00:00,3,4.94,"12:00:00"
2007-11-30 12:00:00,3.5,5.03,"12:00:00"
2007-11-30 12:00:00,4,5.22,"12:00:00"
2007-11-30 12:00:00,5,5.13,"12:00:00"
2007-11-30 12:00:00,6,5.09,"12:00:00"
2007-11-30 12:00:00,7,5.14,"12:00:00"
2007-11-30 12:00:00,8,5.14,"12:00:00"
2007-11-30 12:00:00,9,5.13,"12:00:00"
2007-11-30 12:00:00,10,5.19,"12:00:00"
2007-11-30 12:00:00,11,5.16,"12:00:00"
2007-11-30 12:00:00,12,5.07,"12:00:00"
2007-11-30 12:00:00,13,NA,"12:00:00"
2007-11-30 12:00:00,14,5.08,"12:00:00"
2007-12-01 12:00:00,0,NA,"12:00:00"
2007-12-01 12:00:00,0.5,NA,"12:00:00"
2007-12-01 12:00:00,1,4.64,"12:00:00"
2007-12-01 12:00:00,1.5,4.77,"12:00:00"
2007-12-01 12:00:00,2,4.73,"12:00:00"
2007-12-01 12:00:00,2.5,4.63,"12:00:00"
2007-12-01 12:00:00,3,4.52,"12:00:00"
2007-12-01 12:00:00,3.5,4.62,"12:00:00"
2007-12-01 12:00:00,4,4.84,"12:00:00"
2007-12-01 12:00:00,5,4.76,"12:00:00"
2007-12-01 12:00:00,6,4.84,"12:00:00"
2007-12-01 12:00:00,7,4.79,"12:00:00"
2007-12-01 12:00:00,8,4.8,"12:00:00"
2007-12-01 12:00:00,9,4.81,"12:00:00"
2007-12-01 12:00:00,10,4.87,"12:00:00"
2007-12-01 12:00:00,11,4.85,"12:00:00"
2007-12-01 12:00:00,12,4.73,"12:00:00"
2007-12-01 12:00:00,13,NA,"12:00:00"
2007-12-01 12:00:00,14,4.76,"12:00:00"
2007-12-02 12:00:00,0,NA,"12:00:00"
2007-12-02 12:00:00,0.5,NA,"12:00:00"
2007-12-02 12:00:00,1,4.21,"12:00:00"
2007-12-02 12:00:00,1.5,4.38,"12:00:00"
2007-12-02 12:00:00,2,4.34,"12:00:00"
2007-12-02 12:00:00,2.5,4.24,"12:00:00"
2007-12-02 12:00:00,3,4.13,"12:00:00"
2007-12-02 12:00:00,3.5,4.23,"12:00:00"
2007-12-02 12:00:00,4,4.46,"12:00:00"
2007-12-02 12:00:00,5,4.39,"12:00:00"
2007-12-02 12:00:00,6,4.41,"12:00:00"
2007-12-02 12:00:00,7,4.41,"12:00:00"
2007-12-02 12:00:00,8,4.45,"12:00:00"
2007-12-02 12:00:00,9,4.44,"12:00:00"
2007-12-02 12:00:00,10,4.55,"12:00:00"
2007-12-02 12:00:00,11,4.56,"12:00:00"
2007-12-02 12:00:00,12,4.39,"12:00:00"
2007-12-02 12:00:00,13,NA,"12:00:00"
2007-12-02 12:00:00,14,4.41,"12:00:00"
2007-12-03 12:00:00,0,NA,"12:00:00"
2007-12-03 12:00:00,0.5,NA,"12:00:00"
2007-12-03 12:00:00,1,3.92,"12:00:00"
2007-12-03 12:00:00,1.5,4.01,"12:00:00"
2007-12-03 12:00:00,2,4,"12:00:00"
2007-12-03 12:00:00,2.5,3.9,"12:00:00"
2007-12-03 12:00:00,3,3.8,"12:00:00"
2007-12-03 12:00:00,3.5,3.88,"12:00:00"
2007-12-03 12:00:00,4,4.12,"12:00:00"
2007-12-03 12:00:00,5,4.05,"12:00:00"
2007-12-03 12:00:00,6,4.08,"12:00:00"
2007-12-03 12:00:00,7,4.08,"12:00:00"
2007-12-03 12:00:00,8,4.1,"12:00:00"
2007-12-03 12:00:00,9,4.12,"12:00:00"
2007-12-03 12:00:00,10,4.18,"12:00:00"
2007-12-03 12:00:00,11,4.2,"12:00:00"
2007-12-03 12:00:00,12,4.03,"12:00:00"
2007-12-03 12:00:00,13,NA,"12:00:00"
2007-12-03 12:00:00,14,4.07,"12:00:00"
2007-12-04 12:00:00,0,NA,"12:00:00"
2007-12-04 12:00:00,0.5,NA,"12:00:00"
2007-12-04 12:00:00,1,3.31,"12:00:00"
2007-12-04 12:00:00,1.5,3.46,"12:00:00"
2007-12-04 12:00:00,2,3.38,"12:00:00"
2007-12-04 12:00:00,2.5,3.31,"12:00:00"
2007-12-04 12:00:00,3,3.17,"12:00:00"
2007-12-04 12:00:00,3.5,3.26,"12:00:00"
2007-12-04 12:00:00,4,3.52,"12:00:00"
2007-12-04 12:00:00,5,3.46,"12:00:00"
2007-12-04 12:00:00,6,3.47,"12:00:00"
2007-12-04 12:00:00,7,3.5,"12:00:00"
2007-12-04 12:00:00,8,3.51,"12:00:00"
2007-12-04 12:00:00,9,3.5,"12:00:00"
2007-12-04 12:00:00,10,3.57,"12:00:00"
2007-12-04 12:00:00,11,3.56,"12:00:00"
2007-12-04 12:00:00,12,3.44,"12:00:00"
2007-12-04 12:00:00,13,NA,"12:00:00"
2007-12-04 12:00:00,14,3.47,"12:00:00"
2007-12-05 12:00:00,0,NA,"12:00:00"
2007-12-05 12:00:00,0.5,NA,"12:00:00"
2007-12-05 12:00:00,1,3.19,"12:00:00"
2007-12-05 12:00:00,1.5,3.36,"12:00:00"
2007-12-05 12:00:00,2,3.25,"12:00:00"
2007-12-05 12:00:00,2.5,3.2,"12:00:00"
2007-12-05 12:00:00,3,NA,"12:00:00"
2007-12-05 12:00:00,3.5,3.06,"12:00:00"
2007-12-05 12:00:00,4,3.39,"12:00:00"
2007-12-05 12:00:00,5,3.3,"12:00:00"
2007-12-05 12:00:00,6,3.37,"12:00:00"
2007-12-05 12:00:00,7,3.41,"12:00:00"
2007-12-05 12:00:00,8,3.43,"12:00:00"
2007-12-05 12:00:00,9,NA,"12:00:00"
2007-12-05 12:00:00,10,3.51,"12:00:00"
2007-12-05 12:00:00,11,3.54,"12:00:00"
2007-12-05 12:00:00,12,3.34,"12:00:00"
2007-12-05 12:00:00,13,NA,"12:00:00"
2007-12-05 12:00:00,14,3.41,"12:00:00"
2007-12-06 12:00:00,0,NA,"12:00:00"
2007-12-06 12:00:00,0.5,NA,"12:00:00"
2007-12-06 12:00:00,1,2.8,"12:00:00"
2007-12-06 12:00:00,1.5,3,"12:00:00"
2007-12-06 12:00:00,2,2.98,"12:00:00"
2007-12-06 12:00:00,2.5,2.84,"12:00:00"
2007-12-06 12:00:00,3,2.68,"12:00:00"
2007-12-06 12:00:00,3.5,2.85,"12:00:00"
2007-12-06 12:00:00,4,3.02,"12:00:00"
2007-12-06 12:00:00,5,2.95,"12:00:00"
2007-12-06 12:00:00,6,2.98,"12:00:00"
2007-12-06 12:00:00,7,2.99,"12:00:00"
2007-12-06 12:00:00,8,3.08,"12:00:00"
2007-12-06 12:00:00,9,3.18,"12:00:00"
2007-12-06 12:00:00,10,3.27,"12:00:00"
2007-12-06 12:00:00,11,3.27,"12:00:00"
2007-12-06 12:00:00,12,3.18,"12:00:00"
2007-12-06 12:00:00,13,NA,"12:00:00"
2007-12-06 12:00:00,14,3.18,"12:00:00"
2007-12-07 12:00:00,0,NA,"12:00:00"
2007-12-07 12:00:00,0.5,NA,"12:00:00"
2007-12-07 12:00:00,1,2.41,"12:00:00"
2007-12-07 12:00:00,1.5,2.55,"12:00:00"
2007-12-07 12:00:00,2,2.53,"12:00:00"
2007-12-07 12:00:00,2.5,2.48,"12:00:00"
2007-12-07 12:00:00,3,2.3,"12:00:00"
2007-12-07 12:00:00,3.5,2.53,"12:00:00"
2007-12-07 12:00:00,4,2.75,"12:00:00"
2007-12-07 12:00:00,5,2.77,"12:00:00"
2007-12-07 12:00:00,6,2.78,"12:00:00"
2007-12-07 12:00:00,7,2.79,"12:00:00"
2007-12-07 12:00:00,8,2.84,"12:00:00"
2007-12-07 12:00:00,9,2.88,"12:00:00"
2007-12-07 12:00:00,10,2.94,"12:00:00"
2007-12-07 12:00:00,11,2.98,"12:00:00"
2007-12-07 12:00:00,12,2.83,"12:00:00"
2007-12-07 12:00:00,13,NA,"12:00:00"
2007-12-07 12:00:00,14,2.85,"12:00:00"
2007-12-08 12:00:00,0,NA,"12:00:00"
2007-12-08 12:00:00,0.5,NA,"12:00:00"
2007-12-08 12:00:00,1,2.53,"12:00:00"
2007-12-08 12:00:00,1.5,2.65,"12:00:00"
2007-12-08 12:00:00,2,2.62,"12:00:00"
2007-12-08 12:00:00,2.5,2.51,"12:00:00"
2007-12-08 12:00:00,3,2.33,"12:00:00"
2007-12-08 12:00:00,3.5,2.53,"12:00:00"
2007-12-08 12:00:00,4,2.72,"12:00:00"
2007-12-08 12:00:00,5,2.73,"12:00:00"
2007-12-08 12:00:00,6,NA,"12:00:00"
2007-12-08 12:00:00,7,2.82,"12:00:00"
2007-12-08 12:00:00,8,2.87,"12:00:00"
2007-12-08 12:00:00,9,2.89,"12:00:00"
2007-12-08 12:00:00,10,2.96,"12:00:00"
2007-12-08 12:00:00,11,3.02,"12:00:00"
2007-12-08 12:00:00,12,2.84,"12:00:00"
2007-12-08 12:00:00,13,NA,"12:00:00"
2007-12-08 12:00:00,14,2.87,"12:00:00"
2007-12-09 12:00:00,0,NA,"12:00:00"
2007-12-09 12:00:00,0.5,NA,"12:00:00"
